frames,frame_time,pose_time,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
30,00:04.427,00:01.000,0.4088963568210602,0.7637778520584106,-1.1853406429290771,0.43817591667175293,0.6857802271842957,-1.172997236251831,0.462554931640625,0.6842291951179504,-1.1737130880355835,0.4844428598880768,0.6811883449554443,-1.1735336780548096,0.38478904962539673,0.6697829961776733,-1.1594221591949463,0.367281973361969,0.6590104699134827,-1.160698413848877,0.3510238826274872,0.6485466957092285,-1.1615087985992432,0.5138989686965942,0.6679164171218872,-0.8868842124938965,0.3337428569793701,0.6382527947425842,-0.8229203224182129,0.447366327047348,0.8395680785179138,-1.0493119955062866,0.37674081325531006,0.8204287886619568,-1.0376211404800415,0.6627547144889832,0.9008516073226929,-0.6318498849868774,0.23386900126934052,0.9155389666557312,-0.5236860513687134,0.7417296767234802,1.3778048753738403,-0.607151985168457,0.18220141530036926,1.356083631515503,-0.5079839825630188,0.713921308517456,1.8038675785064697,-0.7310878038406372,0.18651850521564484,1.719883680343628,-0.6760685443878174,0.7277012467384338,1.9447767734527588,-0.7780497074127197,0.1726059913635254,1.8361427783966064,-0.7262902855873108,0.6991210579872131,1.9358117580413818,-0.8352642059326172,0.1840459108352661,1.833128571510315,-0.7885048985481262,0.6830796003341675,1.87690007686615,-0.7512308359146118,0.20293819904327393,1.7869069576263428,-0.7051867246627808,0.5612937211990356,1.7490652799606323,-0.016272660344839096,0.31016358733177185,1.725461483001709,0.015420131385326385,0.5559931397438049,2.4733457565307617,-0.1630404144525528,0.3198138475418091,2.450639486312866,-0.39383965730667114,0.5273836851119995,3.1075439453125,0.006609219126403332,0.3010929226875305,3.093360662460327,-0.025407642126083374,0.537726640701294,3.200754165649414,0.005460246466100216,0.3003343641757965,3.1915698051452637,0.004332917742431164,0.4443747103214264,3.3162102699279785,-0.3283641040325165,0.31109094619750977,3.2904205322265625,-0.26559704542160034
31,00:04.553,00:01.033,0.40658360719680786,0.7612786889076233,-1.0832493305206299,0.4359205365180969,0.6851708889007568,-1.0705292224884033,0.4601554274559021,0.6838878393173218,-1.0712014436721802,0.482459157705307,0.6809923052787781,-1.0709995031356812,0.3833923637866974,0.6685689687728882,-1.0564388036727905,0.36627236008644104,0.6577430367469788,-1.0576956272125244,0.3503187596797943,0.6471834778785706,-1.058493733406067,0.5130177736282349,0.6679967045783997,-0.7961801290512085,0.3337036669254303,0.6376954913139343,-0.7307223081588745,0.44510418176651,0.8384132981300354,-0.9529507756233215,0.37477412819862366,0.8181048035621643,-0.9406070709228516,0.6628186106681824,0.9016127586364746,-0.554680347442627,0.23383760452270508,0.9147282838821411,-0.4576376974582672,0.7426279783248901,1.3780556917190552,-0.5409261584281921,0.1799774020910263,1.3540948629379272,-0.43302926421165466,0.7125210165977478,1.805911898612976,-0.6773396134376526,0.1847263127565384,1.7179789543151855,-0.5729398131370544,0.7251409292221069,1.9481921195983887,-0.7228370308876038,0.17127874493598938,1.8346396684646606,-0.6166995763778687,0.6958156824111938,1.93892240524292,-0.7766179442405701,0.18282198905944824,1.8322219848632812,-0.6762772798538208,0.6804009675979614,1.8798025846481323,-0.696252703666687,0.20144367218017578,1.7860407829284668,-0.5998300909996033,0.5610784292221069,1.74922776222229,-0.016300056129693985,0.30969399213790894,1.724686861038208,0.015446806326508522,0.5563796162605286,2.4679946899414062,-0.1840188205242157,0.31992724537849426,2.446934938430786,-0.38991668820381165,0.5271385908126831,3.102595806121826,-0.029904454946517944,0.30001288652420044,3.0922930240631104,-0.02042183093726635,0.5378125309944153,3.1964213848114014,-0.03183290734887123,0.29895806312561035,3.190929412841797,0.009644231759011745,0.44112953543663025,3.302367925643921,-0.35950812697410583,0.3083636462688446,3.286498785018921,-0.2608028054237366
32,00:04.684,00:01.066,0.4045822024345398,0.7592048048973083,-1.351125955581665,0.4344235956668854,0.6844533085823059,-1.3373303413391113,0.45855027437210083,0.6834985613822937,-1.338110327720642,0.4810430109500885,0.6808125376701355,-1.3379663228988647,0.38189107179641724,0.6665186882019043,-1.3198492527008057,0.3650389015674591,0.6552760004997253,-1.3211281299591064,0.3494514226913452,0.6444955468177795,-1.3219878673553467,0.5123949646949768,0.668116569519043,-1.0166537761688232,0.33369165658950806,0.6362859010696411,-0.935809314250946,0.4436728060245514,0.8372121453285217,-1.200865387916565,0.3730054497718811,0.8152822852134705,-1.1841403245925903,0.6628344058990479,0.9016551375389099,-0.7020796537399292,0.23378698527812958,0.9145098328590393,-0.5844820141792297,0.743262529373169,1.3822237253189087,-0.6463258862495422,0.18055705726146698,1.3558672666549683,-0.5457606315612793,0.7138661742210388,1.807529330253601,-0.8043279647827148,0.1854187548160553,1.718470573425293,-0.7562497854232788,0.7259057760238647,1.9480401277542114,-0.8646984100341797,0.1728544682264328,1.8347417116165161,-0.8220607042312622,0.6987596750259399,1.938319444656372,-0.9298949241638184,0.18289873003959656,1.8318510055541992,-0.8917391896247864,0.6832418441772461,1.8794976472854614,-0.8282909393310547,0.20155327022075653,1.7859015464782715,-0.7891128063201904,0.5609372854232788,1.7494001388549805,-0.02309449017047882,0.3098103702068329,1.7246578931808472,0.022281765937805176,0.5550875663757324,2.467499256134033,-0.22894124686717987,0.32191747426986694,2.4476754665374756,-0.38383400440216064,0.5222288966178894,3.1046903133392334,-0.031008312478661537,0.3022148311138153,3.093782901763916,0.06395028531551361,0.5325466394424438,3.1986196041107178,-0.03106590174138546,0.30147793889045715,3.1918625831604004,0.09995768964290619,0.4365936815738678,3.304659128189087,-0.40665507316589355,0.30915510654449463,3.2872958183288574,-0.21337191760540009
33,00:04.812,00:01.100,0.4031676650047302,0.7617062330245972,-1.0202280282974243,0.43381422758102417,0.6858820915222168,-1.00896155834198,0.4578104019165039,0.6845778226852417,-1.0096393823623657,0.480151504278183,0.6816893219947815,-1.0095117092132568,0.380262166261673,0.6676775813102722,-0.9945594072341919,0.36340972781181335,0.6560896635055542,-0.9958173632621765,0.3479607105255127,0.6448971033096313,-0.9966256022453308,0.5117596983909607,0.6684275269508362,-0.7437252998352051,0.3335181474685669,0.6360688805580139,-0.6767973899841309,0.4423995614051819,0.837512195110321,-0.8934322595596313,0.3724113702774048,0.815462589263916,-0.8805451393127441,0.6619675159454346,0.9013405442237854,-0.5199547410011292,0.2337544709444046,0.9140826463699341,-0.4095642566680908,0.7438905239105225,1.37820303440094,-0.5133718252182007,0.18060490489006042,1.356666922569275,-0.3960084915161133,0.7166152000427246,1.79866623878479,-0.6575182676315308,0.185226172208786,1.7174017429351807,-0.5465094447135925,0.7302966117858887,1.938161849975586,-0.701155424118042,0.17268839478492737,1.8322405815124512,-0.5880874991416931,0.7015883326530457,1.9256937503814697,-0.7539197206497192,0.18243250250816345,1.82771897315979,-0.6472562551498413,0.6855744123458862,1.8696762323379517,-0.6763514280319214,0.20108535885810852,1.7829638719558716,-0.5741161704063416,0.5609999895095825,1.749416470527649,-0.022932514548301697,0.30987653136253357,1.7247767448425293,0.02211868204176426,0.558087944984436,2.4674692153930664,-0.20888212323188782,0.32283496856689453,2.44724702835083,-0.3716930150985718,0.525821328163147,3.1047403812408447,-0.0793645977973938,0.30412131547927856,3.0937345027923584,0.0125274658203125,0.5388233065605164,3.1986443996429443,-0.08625595271587372,0.30364990234375,3.191642999649048,0.04111423343420029,0.43775081634521484,3.303896188735962,-0.4183099865913391,0.31301695108413696,3.2875308990478516,-0.2242920696735382
34,00:04.943,00:01.133,0.40336814522743225,0.7673726677894592,-1.2145949602127075,0.4339461326599121,0.688340425491333,-1.1950531005859375,0.45795831084251404,0.6858893632888794,-1.1957415342330933,0.480203241109848,0.6823744177818298,-1.1956015825271606,0.3803355395793915,0.6722149848937988,-1.1805227994918823,0.3634352684020996,0.6604393720626831,-1.1817766427993774,0.34793466329574585,0.648790717124939,-1.182567834854126,0.5117629766464233,0.6682502031326294,-0.8612042665481567,0.3337019681930542,0.636328935623169,-0.7902947664260864,0.4425097405910492,0.8389891982078552,-1.0599029064178467,0.37343013286590576,0.8197457790374756,-1.0466283559799194,0.6620661020278931,0.90147465467453,-0.5563210248947144,0.2337578982114792,0.9140229225158691,-0.4174725115299225,0.7415857911109924,1.3787282705307007,-0.5252934694290161,0.18341758847236633,1.3581490516662598,-0.4358433187007904,0.715836763381958,1.7986273765563965,-0.6973738670349121,0.18604956567287445,1.718195915222168,-0.5936719179153442,0.7297782897949219,1.936325192451477,-0.7587015628814697,0.17329807579517365,1.83234441280365,-0.6230515837669373,0.7021608352661133,1.9227992296218872,-0.8233734369277954,0.1826682686805725,1.827672004699707,-0.6689529418945312,0.6860513687133789,1.8677115440368652,-0.7220678925514221,0.20127403736114502,1.7829749584197998,-0.6141752004623413,0.5611425042152405,1.7494550943374634,-0.025678589940071106,0.310407817363739,1.7247716188430786,0.024858446791768074,0.5584986805915833,2.4657158851623535,-0.22616061568260193,0.3233821392059326,2.4475769996643066,-0.37142038345336914,0.5260411500930786,3.1026480197906494,-0.04692331328988075,0.3050217032432556,3.0911898612976074,0.0877332091331482,0.538792610168457,3.1967339515686035,-0.0399550162255764,0.3048553764820099,3.189905881881714,0.12543641030788422,0.4380170404911041,3.2965400218963623,-0.3905941843986511,0.3128637969493866,3.2719006538391113,-0.18310239911079407
35,00:05.072,00:01.166,0.4035162329673767,0.7717323303222656,-1.212894320487976,0.4340611398220062,0.6899405121803284,-1.1972815990447998,0.4580243229866028,0.6866366267204285,-1.1979907751083374,0.4800783097743988,0.6827733516693115,-1.197852373123169,0.3803834915161133,0.6767551898956299,-1.183310627937317,0.3634175956249237,0.6648640632629395,-1.1845626831054688,0.3477643132209778,0.6522945165634155,-1.1853516101837158,0.5116509795188904,0.6681486368179321,-0.8873997926712036,0.33371466398239136,0.6364344954490662,-0.8207409977912903,0.44259780645370483,0.8403521776199341,-1.0656994581222534,0.3737306594848633,0.8238146305084229,-1.053188681602478,0.6622282266616821,0.9015524983406067,-0.5958706140518188,0.23395974934101105,0.9137191772460938,-0.48437485098838806,0.7420746088027954,1.381177544593811,-0.5646906495094299,0.18515588343143463,1.3594903945922852,-0.4740062355995178,0.7158221006393433,1.8015812635421753,-0.7265197038650513,0.18615077435970306,1.7193082571029663,-0.6344802975654602,0.7295094728469849,1.9386615753173828,-0.782805323600769,0.17346884310245514,1.8325464725494385,-0.6717742681503296,0.7022169828414917,1.9240624904632568,-0.8443840146064758,0.18241456151008606,1.8277884721755981,-0.7295383214950562,0.686066746711731,1.8689106702804565,-0.7494751214981079,0.20122936367988586,1.783259391784668,-0.6598730087280273,0.5611934065818787,1.749245047569275,-0.02544807270169258,0.31055891513824463,1.724123239517212,0.024634091183543205,0.5620731115341187,2.463954448699951,-0.2163817435503006,0.32749179005622864,2.4466612339019775,-0.3676990568637848,0.5321787595748901,3.095980167388916,-0.031022068113088608,0.30949950218200684,3.085522413253784,0.08394959568977356,0.5438745617866516,3.1879422664642334,-0.024210797622799873,0.3090367913246155,3.183159828186035,0.12075040489435196,0.45072436332702637,3.2919504642486572,-0.3732457756996155,0.31560033559799194,3.267828941345215,-0.16592426598072052
36,00:05.207,00:01.199,0.40443187952041626,0.7728539109230042,-1.201944351196289,0.4344314932823181,0.6904255747795105,-1.187496542930603,0.4583016335964203,0.6868071556091309,-1.188234567642212,0.4802122712135315,0.682807445526123,-1.188126802444458,0.38090404868125916,0.6779513359069824,-1.1760317087173462,0.3637048006057739,0.6659841537475586,-1.1772841215133667,0.34783196449279785,0.653254508972168,-1.1780941486358643,0.5115963220596313,0.6679720282554626,-0.8816049695014954,0.3337308466434479,0.6366045475006104,-0.8205801248550415,0.44285279512405396,0.8405070900917053,-1.0566895008087158,0.37481698393821716,0.8246187567710876,-1.0472412109375,0.6619059443473816,0.9010447859764099,-0.5957420468330383,0.23394827544689178,0.9136995077133179,-0.48930802941322327,0.7410854697227478,1.3802798986434937,-0.557244062423706,0.1858457773923874,1.3610751628875732,-0.4784677028656006,0.7158294916152954,1.7981806993484497,-0.6994446516036987,0.18621978163719177,1.7201324701309204,-0.636023223400116,0.7295771241188049,1.9335352182388306,-0.7486885786056519,0.1736031174659729,1.8326994180679321,-0.6766852140426636,0.7025174498558044,1.9182474613189697,-0.8097976446151733,0.18240877985954285,1.8279845714569092,-0.7334108352661133,0.6863300204277039,1.8640738725662231,-0.7215846180915833,0.2013273686170578,1.783577799797058,-0.6609858274459839,0.561238169670105,1.7490640878677368,-0.024591917172074318,0.3106977343559265,1.7241761684417725,0.02377304807305336,0.5627278089523315,2.46280574798584,-0.19165682792663574,0.3280094265937805,2.44671368598938,-0.35521355271339417,0.5343011617660522,3.095999240875244,0.005815468262881041,0.31238216161727905,3.0864837169647217,0.07308386266231537,0.5460962057113647,3.1880033016204834,0.01022383477538824,0.3119737505912781,3.183530569076538,0.10802370309829712,0.45448917150497437,3.293400287628174,-0.3319775462150574,0.32265976071357727,3.2725958824157715,-0.17839425802230835
37,00:05.350,00:01.233,0.40446585416793823,0.7731130719184875,-1.2902411222457886,0.4344938397407532,0.6907674074172974,-1.2740485668182373,0.4583643972873688,0.686916172504425,-1.2748273611068726,0.4802577495574951,0.6828091740608215,-1.2747122049331665,0.3809444308280945,0.6791129112243652,-1.2625491619110107,0.3636948764324188,0.667352557182312,-1.2637953758239746,0.34766918420791626,0.6545655727386475,-1.2646058797836304,0.5112408995628357,0.6676110029220581,-0.9483861923217773,0.33365491032600403,0.6369227766990662,-0.8933976292610168,0.44292011857032776,0.8404765725135803,-1.138231635093689,0.3751441538333893,0.824900209903717,-1.1290925741195679,0.6613872051239014,0.90052330493927,-0.6500542759895325,0.2336076945066452,0.913996696472168,-0.5527515411376953,0.7413315176963806,1.3746758699417114,-0.6080524325370789,0.18575797975063324,1.3615249395370483,-0.5506911277770996,0.7160555720329285,1.795483112335205,-0.7662152051925659,0.18631595373153687,1.7212543487548828,-0.7666918039321899,0.729833722114563,1.9312134981155396,-0.8233173489570618,0.1737051159143448,1.8339463472366333,-0.8297699689865112,0.7027357816696167,1.9169650077819824,-0.8852609395980835,0.18250079452991486,1.8288968801498413,-0.8960105776786804,0.6865408420562744,1.8628846406936646,-0.7889778017997742,0.2014075070619583,1.784523844718933,-0.7983148097991943,0.5612621307373047,1.7491785287857056,-0.024603288620710373,0.31074202060699463,1.7257388830184937,0.02377162128686905,0.5618999004364014,2.462338924407959,-0.19271492958068848,0.3279579281806946,2.4467554092407227,-0.3445078730583191,0.5343832969665527,3.096090078353882,0.005897447466850281,0.31275835633277893,3.0864875316619873,0.11250053346157074,0.5460680723190308,3.188053607940674,0.01019228808581829,0.31231966614723206,3.1829097270965576,0.14979411661624908,0.4570411145687103,3.2976176738739014,-0.341251939535141,0.324562132358551,3.276690721511841,-0.14495210349559784
38,00:05.487,00:01.266,0.40424561500549316,0.773672342300415,-1.154949426651001,0.43400079011917114,0.6911858320236206,-1.1437404155731201,0.4577881395816803,0.687056839466095,-1.1445122957229614,0.4796384274959564,0.6828373074531555,-1.1444065570831299,0.38057810068130493,0.6799898743629456,-1.132789969444275,0.36329343914985657,0.6681252717971802,-1.134070873260498,0.34712469577789307,0.6551845669746399,-1.13492751121521,0.5104968547821045,0.6676119565963745,-0.8566657900810242,0.3335935175418854,0.6369757056236267,-0.806178867816925,0.4425014853477478,0.8404601216316223,-1.0185205936431885,0.37515920400619507,0.8250617384910583,-1.010382056236267,0.6597422957420349,0.9002957940101624,-0.5947738885879517,0.2334917038679123,0.91419917345047,-0.5084781050682068,0.7397491931915283,1.3746169805526733,-0.54723060131073,0.1858803629875183,1.3621456623077393,-0.5000681281089783,0.7157090902328491,1.7941926717758179,-0.6668289303779602,0.186361625790596,1.7215310335159302,-0.6716310977935791,0.7295565605163574,1.9293458461761475,-0.7088902592658997,0.17375971376895905,1.8340293169021606,-0.71989905834198,0.7028148174285889,1.9151058197021484,-0.7672682404518127,0.18249249458312988,1.8289470672607422,-0.7827078104019165,0.6865233182907104,1.861262321472168,-0.6871753931045532,0.20144638419151306,1.7846249341964722,-0.7009032964706421,0.5607576370239258,1.748648762702942,-0.024279098957777023,0.31046685576438904,1.725662112236023,0.023448025807738304,0.5627487897872925,2.459294557571411,-0.18919111788272858,0.3281137943267822,2.4467647075653076,-0.34749263525009155,0.5348986387252808,3.0957162380218506,-0.045013509690761566,0.3130245804786682,3.086458921432495,0.059016983956098557,0.5465372800827026,3.1878092288970947,-0.04975232481956482,0.31262415647506714,3.181727409362793,0.09212636947631836,0.4570094645023346,3.2973811626434326,-0.3853669762611389,0.3250553011894226,3.2792809009552,-0.16805042326450348
39,00:05.621,00:01.300,0.40260323882102966,0.7732712030410767,-1.270013451576233,0.4320918023586273,0.6911784410476685,-1.256781816482544,0.45565301179885864,0.6870505213737488,-1.2575500011444092,0.47765225172042847,0.6828311681747437,-1.257422924041748,0.37923163175582886,0.6799470782279968,-1.2438275814056396,0.3622906506061554,0.6680942177772522,-1.2450875043869019,0.3463558852672577,0.6551733613014221,-1.245944619178772,0.5092581510543823,0.6678578853607178,-0.9485729932785034,0.3336437940597534,0.6369671821594238,-0.8893247842788696,0.44115152955055237,0.8396672606468201,-1.1248507499694824,0.3746188282966614,0.824047863483429,-1.1139750480651855,0.6596556901931763,0.9005110263824463,-0.6467257738113403,0.23344862461090088,0.9149236083030701,-0.5665684938430786,0.7381503582000732,1.3744657039642334,-0.5675495266914368,0.18603740632534027,1.3623840808868408,-0.5304237008094788,0.7148832678794861,1.7929859161376953,-0.6745896935462952,0.18642191588878632,1.7216261625289917,-0.7093198299407959,0.7287378311157227,1.9279448986053467,-0.7155705690383911,0.17384646832942963,1.8339625597000122,-0.7660165429115295,0.7023183107376099,1.914963960647583,-0.7871178388595581,0.1825408935546875,1.8290576934814453,-0.8350008726119995,0.6861081123352051,1.8604892492294312,-0.6987248659133911,0.20149365067481995,1.7846531867980957,-0.741035521030426,0.5607758164405823,1.7489405870437622,-0.022364920005202293,0.31049245595932007,1.7266499996185303,0.021524041891098022,0.5628094673156738,2.459174871444702,-0.16984692215919495,0.3287690281867981,2.447061777114868,-0.3726121187210083,0.5380359888076782,3.0954718589782715,0.047335006296634674,0.3173646926879883,3.0869381427764893,0.04872477054595947,0.5491268634796143,3.1876919269561768,0.04940655454993248,0.31705349683761597,3.1827077865600586,0.0822216123342514,0.4640696942806244,3.2974133491516113,-0.3136915862560272,0.3304618000984192,3.2794392108917236,-0.21536453068256378
40,00:05.755,00:01.333,0.4013609290122986,0.7729434370994568,-1.1726305484771729,0.43086838722229004,0.6911691427230835,-1.1632230281829834,0.45450249314308167,0.687052309513092,-1.163993000984192,0.4766698479652405,0.6828349828720093,-1.1638810634613037,0.3781164586544037,0.6797890067100525,-1.147528886795044,0.36158543825149536,0.6679399013519287,-1.1488076448440552,0.34602758288383484,0.6550443768501282,-1.149666428565979,0.5087829232215881,0.6678011417388916,-0.8877301216125488,0.33393874764442444,0.6366552114486694,-0.8161783218383789,0.4401436746120453,0.8393381834030151,-1.0407406091690063,0.3740812838077545,0.823633074760437,-1.0264694690704346,0.6599191427230835,0.9004815816879272,-0.6167827844619751,0.2331983745098114,0.9150476455688477,-0.5260019898414612,0.7389196157455444,1.3743000030517578,-0.545708179473877,0.18629154562950134,1.3640681505203247,-0.5189353227615356,0.7165378928184509,1.7927157878875732,-0.6466584801673889,0.1864788830280304,1.722562313079834,-0.7076317667961121,0.7303310036659241,1.9275890588760376,-0.6870824098587036,0.17371898889541626,1.834509253501892,-0.7644669413566589,0.7040433883666992,1.914690613746643,-0.7501846551895142,0.18245968222618103,1.82989501953125,-0.8347703218460083,0.6877806186676025,1.8603013753890991,-0.668118417263031,0.20148439705371857,1.7856255769729614,-0.7392956614494324,0.5609952211380005,1.749751091003418,-0.02230667881667614,0.3113127648830414,1.7275519371032715,0.02146734483540058,0.561893105506897,2.4608230590820312,-0.17507798969745636,0.3284680247306824,2.4470622539520264,-0.37109139561653137,0.5374391078948975,3.0989620685577393,-0.009118009358644485,0.3172076344490051,3.086926221847534,0.03569439798593521,0.5486908555030823,3.191481828689575,-0.0122650396078825,0.3167991042137146,3.1823410987854004,0.06662966310977936,0.4633147716522217,3.3007164001464844,-0.36751165986061096,0.33025312423706055,3.2796664237976074,-0.22537434101104736
41,00:05.887,00:01.366,0.40060871839523315,0.7704566121101379,-1.2013999223709106,0.430673211812973,0.6896145939826965,-1.1911731958389282,0.4544139504432678,0.6862735152244568,-1.1919195652008057,0.476585328578949,0.6824761033058167,-1.1917697191238403,0.3778490126132965,0.6758354306221008,-1.1742818355560303,0.3613961338996887,0.6639920473098755,-1.1755516529083252,0.3459694981575012,0.651682436466217,-1.1764060258865356,0.5084328651428223,0.6682035326957703,-0.9058330655097961,0.3340105414390564,0.6360751390457153,-0.8314650654792786,0.4396995007991791,0.8387617468833923,-1.0660172700881958,0.37269067764282227,0.8211508989334106,-1.0505521297454834,0.6599271893501282,0.901210606098175,-0.6262813806533813,0.23285749554634094,0.9156040549278259,-0.530010998249054,0.7394634485244751,1.3769782781600952,-0.5637287497520447,0.18562719225883484,1.3711286783218384,-0.5167771577835083,0.7170296311378479,1.7989128828048706,-0.6862725019454956,0.1865117847919464,1.727704405784607,-0.6988412141799927,0.7308371067047119,1.9369535446166992,-0.7324910163879395,0.17376431822776794,1.8399556875228882,-0.7547276020050049,0.7042787075042725,1.926923155784607,-0.7959650754928589,0.1824856400489807,1.8359805345535278,-0.8237334489822388,0.6880589127540588,1.8694168329238892,-0.7083572149276733,0.20151038467884064,1.7904798984527588,-0.7299251556396484,0.5606633424758911,1.7512692213058472,-0.02219678834080696,0.31116577982902527,1.728303074836731,0.021359356120228767,0.5599275231361389,2.468162775039673,-0.18525269627571106,0.32718873023986816,2.4554786682128906,-0.41372403502464294,0.5320672392845154,3.11263370513916,-0.008097255602478981,0.31390783190727234,3.0985333919525146,-0.04283144325017929,0.5435857176780701,3.2072112560272217,-0.010578578338027,0.31238460540771484,3.1956443786621094,-0.014461250975728035,0.4494841694831848,3.314300537109375,-0.3668011724948883,0.3279825747013092,3.287792205810547,-0.3233979642391205
42,00:06.015,00:01.399,0.4006142020225525,0.770137369632721,-1.2076985836029053,0.43072667717933655,0.6888079047203064,-1.1979029178619385,0.4544742703437805,0.6854695677757263,-1.1986560821533203,0.47661709785461426,0.6817039251327515,-1.1985156536102295,0.3778258264064789,0.6752776503562927,-1.1819508075714111,0.3613663613796234,0.6637182235717773,-1.1832082271575928,0.3459677994251251,0.6516404747962952,-1.18407142162323,0.5083538293838501,0.6681438684463501,-0.9109811782836914,0.3341115117073059,0.6361402273178101,-0.8406399488449097,0.43979769945144653,0.8385946750640869,-1.071570634841919,0.3727048933506012,0.8211500644683838,-1.057098627090454,0.6600673794746399,0.9011776447296143,-0.6317168474197388,0.23271116614341736,0.9178635478019714,-0.5399884581565857,0.7393878102302551,1.3795270919799805,-0.5868778824806213,0.1869392991065979,1.3828282356262207,-0.5379539728164673,0.7171040773391724,1.8019968271255493,-0.7223680019378662,0.19068793952465057,1.7360405921936035,-0.730305016040802,0.7309048175811768,1.9402196407318115,-0.7711660265922546,0.17908816039562225,1.8478915691375732,-0.7868082523345947,0.7043037414550781,1.9298328161239624,-0.8325021862983704,0.18729473650455475,1.8416955471038818,-0.8504494428634644,0.6881133317947388,1.8721414804458618,-0.744207501411438,0.20594151318073273,1.795794129371643,-0.7600865960121155,0.5621005892753601,1.7511805295944214,-0.021446457132697105,0.3133113980293274,1.7283004522323608,0.020619316026568413,0.5607365369796753,2.469660520553589,-0.19802185893058777,0.32882028818130493,2.4553847312927246,-0.40915146470069885,0.5330126881599426,3.1131606101989746,-0.061193376779556274,0.31442373991012573,3.0986056327819824,-0.03926326707005501,0.5446866750717163,3.207571029663086,-0.06756008416414261,0.3125744163990021,3.1954593658447266,-0.01085708849132061,0.4495956003665924,3.314274787902832,-0.4368508756160736,0.3304106593132019,3.2887380123138428,-0.31647154688835144
43,00:06.148,00:01.433,0.4008214473724365,0.7697604894638062,-1.1806491613388062,0.43104466795921326,0.6880719065666199,-1.170436143875122,0.45471787452697754,0.6849111914634705,-1.17119300365448,0.4767623543739319,0.6813082098960876,-1.1710667610168457,0.3782292902469635,0.674191415309906,-1.1571810245513916,0.3615642189979553,0.6626683473587036,-1.1584131717681885,0.3460856080055237,0.6509476900100708,-1.159252643585205,0.5083550810813904,0.6682590246200562,-0.887976348400116,0.33412957191467285,0.6361458897590637,-0.8271833658218384,0.4399588108062744,0.8385108709335327,-1.046095609664917,0.37284186482429504,0.8211489915847778,-1.0348036289215088,0.660078763961792,0.9010026454925537,-0.6271073222160339,0.2326902151107788,0.9180521368980408,-0.5336453318595886,0.746282160282135,1.3757355213165283,-0.5857595801353455,0.18693754076957703,1.3832231760025024,-0.5354419946670532,0.7221840620040894,1.8012899160385132,-0.7102948427200317,0.1911502182483673,1.736835241317749,-0.7277604937553406,0.7358629703521729,1.9400537014007568,-0.7552833557128906,0.17961356043815613,1.8497921228408813,-0.7821414470672607,0.7071284055709839,1.9299070835113525,-0.8117979764938354,0.18823054432868958,1.843489408493042,-0.8449689745903015,0.6908017992973328,1.8720682859420776,-0.7298749685287476,0.20677979290485382,1.797255277633667,-0.7572008371353149,0.5630175471305847,1.7511006593704224,-0.02139268070459366,0.31456294655799866,1.7282843589782715,0.020565535873174667,0.5611801743507385,2.470187187194824,-0.19698549807071686,0.3294632136821747,2.4553627967834473,-0.3933361768722534,0.5338596105575562,3.1129088401794434,-0.10382510721683502,0.3146202862262726,3.0984551906585693,-0.04938672110438347,0.5452698469161987,3.2071011066436768,-0.11369480937719345,0.31261155009269714,3.195391893386841,-0.024976948276162148,0.45143675804138184,3.315619468688965,-0.4580489695072174,0.33238381147384644,3.2894463539123535,-0.3112579584121704
